order_id,customer_id,customer_name,product,quantity,order_date,store_location,unit_price,total_price
13903,1975,Sarah Jones,Bluetooth Speaker,2,2024-02-29,Vancouver,150,300
13904,1244,Sarah Davis,Mouse,3,2025-05-16,Calgary,30,90
13905,270,Alex Davis,Bluetooth Speaker,3,2024-08-16,Ottawa,150,450
13906,632,Sophia Miller,Keyboard,2,2024-04-09,Calgary,45,90
13907,906,Linda Garcia,Keyboard,4,2024-04-28,Ottawa,45,180
13908,1872,Sophia Davis,Printer,1,2024-03-09,Vancouver,180,180
13909,1424,Linda Miller,Headphones,2,2025-10-25,Vancouver,120,240
13910,1206,Emma Miller,Laptop,1,2024-08-08,Vancouver,850,850
13911,1642,Sophia Smith,Smartphone,1,2024-08-10,Vancouver,600,600
13912,1753,David Brown,Monitor,4,2025-11-07,Toronto,300,1200
13913,205,Sophia Miller,External Hard Drive,4,2025-05-18,Toronto,95,380
13914,582,Mary Davis,External Hard Drive,3,2024-07-29,Ottawa,95,285
13915,1580,James Jones,Printer,4,2025-07-28,Toronto,180,720
13916,841,Sophia Jones,Headphones,3,2024-09-18,Ottawa,120,360
13917,1837,John Wilson,External Hard Drive,2,2025-06-01,Toronto,95,190
13918,1252,Sarah Johnson,Smartphone,1,2024-09-04,Toronto,600,600
13919,1720,Sarah Wilson,Laptop,4,2024-09-13,Toronto,850,3400
13920,1643,Mary Williams,Smartphone,2,2024-03-03,Montreal,600,1200
13921,596,Mary Jones,Headphones,3,2025-01-26,Vancouver,120,360
13922,1874,Alex Taylor,Keyboard,4,2025-06-23,Montreal,45,180
13923,250,Mary Wilson,Smartphone,1,2025-02-20,Toronto,600,600
13924,875,David Taylor,Bluetooth Speaker,2,2024-02-22,Toronto,150,300
13925,1465,David Smith,Smartphone,4,2024-02-07,Montreal,600,2400
13926,1557,Linda Davis,Keyboard,4,2024-11-03,Ottawa,45,180
13927,196,John Wilson,External Hard Drive,2,2025-10-12,Vancouver,95,190
13928,690,Sophia Garcia,Mouse,3,2024-02-22,Ottawa,30,90
13929,1953,James Jones,Mouse,3,2025-08-28,Vancouver,30,90
13930,1543,Alex Wilson,Mouse,4,2025-08-28,Calgary,30,120
13931,1094,James Taylor,External Hard Drive,3,2025-03-27,Vancouver,95,285
13932,639,Emma Garcia,Printer,3,2025-04-05,Ottawa,180,540
13933,1423,Linda Jones,Laptop,2,2025-04-30,Vancouver,850,1700
13934,672,Sophia Brown,Laptop,3,2024-05-16,Calgary,850,2550
13935,1784,James Johnson,External Hard Drive,3,2025-01-06,Calgary,95,285
13936,1227,Alex Johnson,Smartphone,2,2024-09-12,Toronto,600,1200
13937,1172,David Davis,Monitor,4,2025-01-29,Calgary,300,1200
13938,1496,Emma Taylor,Laptop,4,2024-02-06,Montreal,850,3400
13939,1679,John Taylor,Bluetooth Speaker,2,2025-10-15,Ottawa,150,300
13940,944,Daniel Smith,Bluetooth Speaker,1,2024-05-26,Montreal,150,150
13941,199,John Taylor,Smartwatch,2,2024-01-08,Montreal,200,400
13942,1941,Sophia Miller,Bluetooth Speaker,1,2024-09-07,Ottawa,150,150
13943,1450,Linda Wilson,Laptop,3,2025-10-08,Montreal,850,2550
13944,1690,Sarah Garcia,Monitor,4,2025-07-24,Montreal,300,1200
13945,492,Sarah Johnson,Keyboard,1,2025-09-26,Montreal,45,45
13946,1912,Sophia Davis,Mouse,1,2025-03-22,Calgary,30,30
13947,896,Sarah Wilson,Smartphone,3,2024-09-19,Ottawa,600,1800
13948,142,Daniel Garcia,Keyboard,4,2025-09-23,Ottawa,45,180
13949,1337,John Davis,Monitor,3,2025-03-14,Ottawa,300,900
13950,165,David Davis,Printer,4,2024-09-15,Montreal,180,720
13951,314,Daniel Johnson,Mouse,4,2024-11-18,Calgary,30,120
13952,21,Sarah Williams,Smartwatch,3,2025-06-13,Ottawa,200,600
13953,1106,Mary Brown,Printer,1,2024-10-27,Vancouver,180,180
13954,1605,Sophia Wilson,Laptop,2,2025-04-29,Ottawa,850,1700
13955,1155,Linda Taylor,Monitor,4,2024-04-01,Toronto,300,1200
13956,1623,Mary Johnson,Mouse,4,2024-06-12,Vancouver,30,120
13957,1754,James Garcia,Smartwatch,2,2025-10-17,Ottawa,200,400
13958,1957,Sophia Miller,Smartphone,2,2024-11-30,Montreal,600,1200
13959,984,Emma Garcia,Smartphone,3,2024-11-10,Ottawa,600,1800
13960,305,John Wilson,External Hard Drive,4,2024-08-25,Calgary,95,380
13961,1939,John Brown,Laptop,3,2025-11-16,Calgary,850,2550
13962,371,Daniel Jones,Bluetooth Speaker,2,2024-03-23,Ottawa,150,300
13963,1881,Daniel Wilson,Monitor,3,2025-10-30,Montreal,300,900
13964,853,Linda Smith,Smartwatch,4,2024-04-18,Montreal,200,800
13965,384,Emma Davis,Smartwatch,1,2024-06-26,Montreal,200,200
13966,1932,Linda Wilson,Bluetooth Speaker,1,2024-09-06,Ottawa,150,150
13967,445,James Williams,Bluetooth Speaker,4,2025-07-20,Ottawa,150,600
13968,425,James Johnson,Printer,3,2025-10-28,Toronto,180,540
13969,161,Linda Miller,Mouse,2,2024-03-31,Calgary,30,60
13970,1202,Mary Williams,Printer,2,2024-12-04,Vancouver,180,360
13971,629,Sophia Garcia,Headphones,1,2025-09-29,Vancouver,120,120
13972,1732,Sophia Garcia,Headphones,3,2024-06-17,Calgary,120,360
13973,895,John Johnson,Laptop,2,2024-05-18,Toronto,850,1700
13974,490,Sarah Wilson,External Hard Drive,2,2025-05-31,Calgary,95,190
13975,1017,Alex Miller,Monitor,4,2025-07-31,Toronto,300,1200
13976,327,James Garcia,Smartwatch,3,2025-09-14,Toronto,200,600
13977,598,James Brown,Mouse,3,2024-07-02,Montreal,30,90
13978,1015,Linda Jones,Smartphone,2,2024-06-18,Calgary,600,1200
13979,289,Emma Williams,Smartphone,3,2024-12-27,Vancouver,600,1800
13980,593,John Davis,Keyboard,3,2024-08-31,Ottawa,45,135
13981,1688,Sophia Johnson,Bluetooth Speaker,3,2024-05-17,Ottawa,150,450
13982,1597,James Miller,Laptop,4,2024-01-28,Calgary,850,3400
13983,573,David Williams,Keyboard,2,2025-06-02,Ottawa,45,90
13984,1378,Mary Taylor,Keyboard,1,2025-02-01,Toronto,45,45
13985,28,Linda Jones,External Hard Drive,3,2024-11-28,Ottawa,95,285
13986,954,Mary Taylor,Monitor,2,2024-11-12,Toronto,300,600
13987,43,James Miller,Smartwatch,1,2025-07-16,Toronto,200,200
13988,1705,Daniel Taylor,Mouse,4,2025-03-01,Vancouver,30,120
13989,423,David Wilson,Smartphone,2,2024-05-15,Ottawa,600,1200
13990,1622,Daniel Smith,Smartphone,4,2025-11-20,Vancouver,600,2400
13991,177,David Wilson,Smartphone,2,2025-10-02,Ottawa,600,1200
13992,529,James Miller,Headphones,4,2025-12-09,Toronto,120,480
13993,1634,Linda Davis,Monitor,2,2024-09-23,Ottawa,300,600
13994,966,John Williams,Laptop,4,2024-04-16,Vancouver,850,3400
13995,1518,John Miller,Smartphone,1,2025-07-13,Montreal,600,600
13996,198,Sarah Smith,External Hard Drive,2,2024-05-17,Vancouver,95,190
13997,610,Daniel Williams,Smartphone,1,2025-09-06,Montreal,600,600
13998,1601,Linda Davis,Laptop,3,2024-02-16,Calgary,850,2550
13999,842,Sophia Wilson,Headphones,1,2025-10-26,Vancouver,120,120
14000,853,Daniel Garcia,External Hard Drive,2,2025-01-02,Ottawa,95,190
14001,1541,Emma Brown,Keyboard,1,2024-01-06,Montreal,45,45
14002,1538,Mary Jones,Laptop,2,2025-06-06,Ottawa,850,1700
14003,22,John Brown,Keyboard,4,2025-06-12,Montreal,45,180
14004,1136,John Brown,Bluetooth Speaker,3,2025-10-16,Vancouver,150,450
14005,1081,Sarah Davis,Printer,1,2024-09-28,Vancouver,180,180
14006,1090,David Jones,Smartphone,3,2024-03-06,Ottawa,600,1800
14007,842,John Garcia,Laptop,1,2025-02-23,Vancouver,850,850
14008,98,Sarah Taylor,Printer,2,2024-12-04,Ottawa,180,360
14009,1168,David Johnson,Mouse,1,2025-05-12,Toronto,30,30
14010,1904,John Wilson,External Hard Drive,3,2025-04-13,Montreal,95,285
14011,435,Mary Miller,Monitor,1,2024-11-26,Ottawa,300,300
14012,637,John Smith,Bluetooth Speaker,3,2025-09-30,Montreal,150,450
14013,1703,Daniel Williams,Mouse,3,2024-05-10,Toronto,30,90
14014,1110,Daniel Jones,Mouse,2,2025-06-13,Montreal,30,60
14015,588,James Smith,Bluetooth Speaker,4,2025-12-19,Ottawa,150,600
14016,344,Linda Garcia,Keyboard,4,2025-08-23,Vancouver,45,180
14017,1960,John Wilson,Laptop,1,2025-03-13,Montreal,850,850
14018,1318,Alex Smith,Smartwatch,3,2024-08-30,Montreal,200,600
14019,1980,John Miller,Smartphone,2,2025-04-07,Toronto,600,1200
14020,571,Linda Smith,External Hard Drive,4,2024-12-15,Calgary,95,380
14021,1674,Alex Davis,Headphones,2,2024-01-17,Vancouver,120,240
14022,611,Emma Brown,Laptop,2,2025-04-10,Ottawa,850,1700
14023,1728,Alex Brown,Smartphone,3,2024-12-28,Toronto,600,1800
14024,243,James Williams,Laptop,1,2024-07-28,Ottawa,850,850
14025,1855,Sarah Brown,Mouse,3,2025-09-02,Ottawa,30,90
14026,561,Emma Wilson,Smartwatch,4,2025-06-08,Montreal,200,800
14027,960,Mary Williams,Headphones,4,2025-11-29,Toronto,120,480
14028,32,Sophia Miller,Laptop,2,2025-02-23,Toronto,850,1700
14029,391,James Davis,Smartphone,3,2024-05-12,Vancouver,600,1800
14030,277,Mary Williams,Headphones,3,2024-01-14,Calgary,120,360
14031,532,Emma Taylor,Headphones,2,2024-02-13,Ottawa,120,240
14032,1178,Linda Brown,Monitor,1,2025-01-11,Vancouver,300,300
14033,383,Daniel Williams,External Hard Drive,2,2024-10-21,Vancouver,95,190
14034,1092,Emma Johnson,Mouse,2,2025-01-30,Ottawa,30,60
14035,1902,Linda Smith,Monitor,4,2024-04-13,Montreal,300,1200
14036,884,Linda Taylor,Smartphone,3,2025-03-20,Montreal,600,1800
14037,214,John Garcia,Smartphone,4,2024-03-02,Ottawa,600,2400
14038,1679,David Miller,Keyboard,2,2025-07-18,Toronto,45,90
14039,376,Mary Johnson,Laptop,3,2025-02-15,Calgary,850,2550
14040,744,Daniel Brown,Laptop,2,2025-09-21,Montreal,850,1700
14041,213,Linda Taylor,Keyboard,2,2024-11-16,Calgary,45,90
14042,79,David Williams,Printer,1,2024-05-10,Vancouver,180,180
14043,1750,Emma Johnson,Bluetooth Speaker,4,2024-07-17,Vancouver,150,600
14044,628,Sophia Taylor,Laptop,4,2024-02-05,Ottawa,850,3400
14045,604,James Johnson,Bluetooth Speaker,2,2024-08-03,Ottawa,150,300
14046,782,Linda Garcia,Laptop,1,2025-08-08,Ottawa,850,850
14047,1947,James Smith,External Hard Drive,2,2024-11-01,Montreal,95,190
14048,1405,David Johnson,Printer,2,2025-07-20,Calgary,180,360
14049,1001,Linda Davis,Smartwatch,2,2024-01-12,Vancouver,200,400
14050,680,James Brown,Printer,1,2024-03-23,Calgary,180,180
14051,58,James Jones,Smartphone,3,2024-02-01,Montreal,600,1800
14052,1820,Sophia Garcia,Keyboard,1,2025-02-11,Calgary,45,45
14053,1050,James Miller,Smartphone,2,2024-03-26,Calgary,600,1200
14054,881,Mary Miller,Smartwatch,3,2025-02-14,Ottawa,200,600
14055,447,Daniel Johnson,Monitor,2,2025-12-13,Calgary,300,600
14056,66,John Jones,Smartphone,1,2025-07-16,Calgary,600,600
14057,1945,Linda Brown,Smartphone,1,2024-09-12,Calgary,600,600
14058,1784,Sophia Davis,Smartphone,3,2024-08-28,Toronto,600,1800
14059,1278,Mary Davis,Headphones,1,2025-12-17,Vancouver,120,120
14060,1923,John Wilson,Bluetooth Speaker,2,2025-12-08,Vancouver,150,300
14061,1992,James Miller,Printer,3,2025-03-27,Calgary,180,540
14062,1068,Mary Brown,Monitor,4,2024-01-01,Ottawa,300,1200
14063,1121,John Taylor,Printer,2,2025-08-23,Ottawa,180,360
14064,1578,David Wilson,External Hard Drive,4,2024-10-08,Ottawa,95,380
14065,1012,Linda Jones,Bluetooth Speaker,3,2025-10-12,Vancouver,150,450
14066,227,Alex Jones,Monitor,3,2025-08-21,Montreal,300,900
14067,774,Sophia Johnson,External Hard Drive,2,2025-05-28,Calgary,95,190
14068,679,David Miller,Mouse,1,2025-11-10,Vancouver,30,30
14069,1460,Emma Garcia,Headphones,2,2024-04-28,Ottawa,120,240
14070,1815,Sophia Jones,Smartphone,1,2025-05-19,Vancouver,600,600
14071,601,Daniel Williams,Headphones,1,2024-03-20,Vancouver,120,120
14072,379,Daniel Davis,Printer,2,2025-09-14,Vancouver,180,360
14073,1202,Linda Williams,Monitor,3,2025-11-07,Ottawa,300,900
14074,1451,Mary Garcia,External Hard Drive,2,2024-08-06,Montreal,95,190
14075,1939,Linda Brown,Smartwatch,4,2025-05-31,Toronto,200,800
14076,709,James Taylor,External Hard Drive,3,2025-12-27,Calgary,95,285
14077,307,James Miller,Headphones,1,2025-12-07,Calgary,120,120
14078,779,Mary Garcia,Smartphone,3,2025-04-10,Vancouver,600,1800
14079,504,John Smith,Smartwatch,2,2025-06-01,Montreal,200,400
14080,268,Linda Jones,Printer,3,2025-05-16,Ottawa,180,540
14081,1610,Daniel Davis,Smartwatch,1,2024-02-27,Toronto,200,200
14082,8,Mary Davis,Bluetooth Speaker,1,2024-12-02,Toronto,150,150
14083,1944,Alex Smith,Mouse,3,2025-05-24,Vancouver,30,90
14084,508,Sophia Brown,Smartphone,4,2025-09-05,Vancouver,600,2400
14085,476,Sophia Davis,Headphones,1,2025-03-01,Ottawa,120,120
14086,1321,Mary Smith,Monitor,4,2025-07-13,Ottawa,300,1200
14087,164,James Smith,Keyboard,1,2025-01-04,Ottawa,45,45
14088,485,Linda Taylor,Smartwatch,3,2025-02-14,Vancouver,200,600
14089,1621,Emma Garcia,Laptop,1,2025-11-05,Montreal,850,850
14090,1096,James Williams,Keyboard,4,2025-03-07,Vancouver,45,180
14091,567,John Smith,Printer,4,2024-07-14,Vancouver,180,720
14092,905,Sarah Jones,Laptop,3,2025-01-11,Toronto,850,2550
14093,559,James Williams,Laptop,4,2024-12-30,Ottawa,850,3400
14094,1935,Emma Smith,Laptop,4,2025-10-05,Calgary,850,3400
14095,1968,Emma Davis,External Hard Drive,3,2025-02-08,Ottawa,95,285
14096,238,Mary Johnson,Keyboard,1,2025-05-06,Montreal,45,45
14097,1128,Sophia Taylor,Printer,3,2024-03-06,Montreal,180,540
14098,1234,Emma Taylor,Headphones,1,2025-01-25,Ottawa,120,120
14099,554,David Taylor,Mouse,1,2024-03-23,Ottawa,30,30
14100,828,Mary Jones,Printer,1,2025-04-25,Vancouver,180,180
14101,468,Sophia Miller,Headphones,2,2024-08-16,Calgary,120,240
14102,1478,Alex Garcia,Headphones,1,2025-12-31,Vancouver,120,120
14103,1292,Daniel Jones,Laptop,3,2024-08-12,Toronto,850,2550
14104,386,Mary Johnson,Smartphone,3,2024-04-22,Toronto,600,1800
14105,775,James Smith,Keyboard,3,2025-10-13,Montreal,45,135
14106,848,Emma Johnson,Headphones,2,2024-07-03,Montreal,120,240
14107,387,Emma Williams,Keyboard,4,2025-05-26,Calgary,45,180
14108,877,John Williams,Bluetooth Speaker,2,2024-06-21,Montreal,150,300
14109,259,Emma Jones,External Hard Drive,3,2025-06-06,Toronto,95,285
14110,283,Daniel Smith,Mouse,3,2025-11-01,Calgary,30,90
14111,1650,David Johnson,Bluetooth Speaker,4,2024-07-23,Toronto,150,600
14112,1899,Daniel Miller,Headphones,2,2025-06-21,Ottawa,120,240
14113,40,Mary Brown,Printer,3,2024-11-14,Ottawa,180,540
14114,486,Sophia Smith,Keyboard,1,2024-06-07,Calgary,45,45
14115,929,Alex Taylor,Bluetooth Speaker,1,2024-10-04,Vancouver,150,150
14116,220,John Garcia,Keyboard,3,2024-05-27,Montreal,45,135
14117,1153,John Jones,External Hard Drive,1,2024-03-23,Calgary,95,95
14118,1015,Sarah Davis,Printer,4,2025-02-22,Montreal,180,720
14119,1024,David Garcia,Bluetooth Speaker,3,2025-06-21,Toronto,150,450
14120,1544,John Jones,Keyboard,2,2025-08-05,Vancouver,45,90
14121,613,Sarah Brown,Printer,3,2025-07-02,Montreal,180,540
14122,928,David Taylor,Laptop,4,2025-01-26,Ottawa,850,3400
14123,1916,Alex Garcia,Smartwatch,2,2024-05-12,Ottawa,200,400
14124,688,Alex Smith,Laptop,4,2025-09-29,Toronto,850,3400
14125,1643,Daniel Wilson,Mouse,1,2025-09-18,Calgary,30,30
14126,613,Linda Taylor,Headphones,1,2025-08-26,Montreal,120,120
14127,260,John Garcia,Smartphone,1,2024-08-29,Toronto,600,600
14128,990,Mary Wilson,Smartwatch,4,2025-03-26,Ottawa,200,800
14129,966,Sophia Brown,Headphones,4,2024-07-18,Ottawa,120,480
14130,366,David Wilson,Bluetooth Speaker,3,2025-12-19,Ottawa,150,450
14131,1782,John Wilson,Mouse,2,2024-04-26,Vancouver,30,60
14132,1811,Sarah Williams,External Hard Drive,2,2024-08-06,Vancouver,95,190
14133,544,Sarah Taylor,Mouse,4,2024-10-31,Ottawa,30,120
14134,649,Daniel Miller,Keyboard,4,2024-08-30,Calgary,45,180
14135,1548,Sophia Williams,Mouse,1,2024-10-18,Vancouver,30,30
14136,1931,Alex Smith,Bluetooth Speaker,4,2024-10-27,Montreal,150,600
14137,814,Emma Davis,External Hard Drive,1,2025-11-14,Vancouver,95,95
14138,1911,Sarah Garcia,External Hard Drive,4,2025-01-22,Montreal,95,380
14139,1040,Alex Smith,Monitor,2,2025-08-10,Vancouver,300,600
14140,1153,David Johnson,Mouse,3,2024-07-27,Ottawa,30,90
14141,575,Alex Miller,Laptop,4,2024-11-09,Montreal,850,3400
14142,1133,Alex Brown,Monitor,1,2025-09-08,Calgary,300,300
14143,1911,Linda Jones,Monitor,3,2024-01-26,Vancouver,300,900
14144,1013,Emma Wilson,Bluetooth Speaker,1,2024-03-19,Vancouver,150,150
14145,1557,John Brown,Smartwatch,1,2024-05-07,Ottawa,200,200
14146,670,Alex Miller,Laptop,3,2025-02-16,Montreal,850,2550
14147,269,Sophia Brown,External Hard Drive,3,2024-05-16,Ottawa,95,285
14148,1186,Alex Miller,Mouse,3,2024-11-29,Montreal,30,90
14149,1284,Sophia Miller,Monitor,4,2025-07-01,Vancouver,300,1200
14150,924,Emma Brown,Headphones,3,2025-01-22,Vancouver,120,360
14151,1126,Sarah Smith,Headphones,4,2025-07-24,Vancouver,120,480
14152,1530,Sophia Williams,Monitor,2,2024-08-17,Vancouver,300,600
14153,1759,Linda Brown,Keyboard,2,2025-02-24,Toronto,45,90
14154,1595,Linda Wilson,Mouse,1,2024-05-03,Vancouver,30,30
14155,247,Daniel Taylor,Bluetooth Speaker,1,2024-03-28,Vancouver,150,150
14156,1664,Alex Brown,External Hard Drive,4,2024-05-20,Montreal,95,380
14157,1819,Sarah Davis,Monitor,1,2024-02-20,Vancouver,300,300
14158,1861,Alex Taylor,Laptop,2,2025-07-20,Vancouver,850,1700
14159,1561,Sophia Garcia,Monitor,4,2025-02-08,Montreal,300,1200
14160,131,Linda Williams,Printer,4,2024-12-02,Vancouver,180,720
14161,353,David Johnson,External Hard Drive,3,2025-10-23,Vancouver,95,285
14162,196,Linda Brown,Smartwatch,4,2025-10-26,Ottawa,200,800
14163,1817,Linda Jones,External Hard Drive,1,2025-12-31,Toronto,95,95
14164,1940,Mary Jones,Laptop,2,2025-12-31,Montreal,850,1700
14165,930,David Wilson,Printer,1,2024-12-31,Ottawa,180,180
14166,1690,Sophia Davis,Smartwatch,2,2024-09-14,Calgary,200,400
14167,1406,Alex Taylor,Smartphone,3,2025-01-22,Calgary,600,1800
14168,1022,Sarah Miller,Laptop,2,2024-02-14,Toronto,850,1700
14169,645,Alex Wilson,Headphones,3,2024-09-25,Calgary,120,360
14170,227,Sophia Miller,Keyboard,1,2024-11-06,Toronto,45,45
14171,701,Sarah Davis,External Hard Drive,3,2025-11-02,Calgary,95,285
14172,1500,Alex Taylor,Smartphone,4,2024-10-04,Calgary,600,2400
14173,1501,Sophia Smith,Printer,4,2025-04-19,Ottawa,180,720
14174,265,Alex Jones,Smartphone,2,2025-07-20,Calgary,600,1200
14175,1396,David Taylor,Bluetooth Speaker,1,2024-05-24,Toronto,150,150
14176,1510,Mary Taylor,Mouse,1,2024-08-22,Vancouver,30,30
14177,1458,Sophia Jones,External Hard Drive,2,2025-11-21,Vancouver,95,190
14178,646,James Davis,Mouse,4,2025-12-20,Vancouver,30,120
14179,211,David Garcia,Headphones,3,2024-05-15,Toronto,120,360
14180,1596,Daniel Williams,Smartphone,2,2025-03-20,Toronto,600,1200
14181,1964,Sarah Garcia,Printer,3,2024-12-18,Vancouver,180,540
14182,1401,John Williams,Headphones,3,2025-01-28,Calgary,120,360
14183,1419,Linda Williams,Mouse,1,2024-10-01,Vancouver,30,30
14184,1474,Linda Jones,Smartphone,4,2025-01-18,Montreal,600,2400
14185,943,Daniel Taylor,Headphones,3,2024-11-18,Toronto,120,360
14186,1388,Daniel Williams,Laptop,4,2024-07-01,Montreal,850,3400
14187,1900,Sarah Garcia,Monitor,1,2025-07-26,Montreal,300,300
14188,457,Emma Williams,Keyboard,2,2025-03-15,Toronto,45,90
14189,725,Mary Johnson,Smartwatch,2,2024-03-03,Vancouver,200,400
14190,1752,John Jones,Laptop,1,2025-12-27,Ottawa,850,850
14191,1250,Linda Wilson,Headphones,1,2025-10-12,Montreal,120,120
14192,982,David Miller,Printer,3,2025-10-07,Vancouver,180,540
14193,1155,Linda Brown,Bluetooth Speaker,1,2024-02-03,Ottawa,150,150
14194,588,Sarah Smith,Monitor,2,2025-12-05,Montreal,300,600
14195,476,Sarah Smith,Smartwatch,4,2025-04-21,Vancouver,200,800
14196,1822,David Garcia,Laptop,4,2024-03-27,Montreal,850,3400
14197,986,Sophia Jones,Bluetooth Speaker,4,2024-07-28,Vancouver,150,600
14198,1301,Emma Johnson,Bluetooth Speaker,4,2025-04-06,Calgary,150,600
14199,156,Linda Smith,Bluetooth Speaker,1,2024-03-21,Calgary,150,150
14200,1784,James Williams,Monitor,1,2024-11-17,Toronto,300,300
14201,1242,David Miller,Smartphone,4,2025-02-18,Ottawa,600,2400
14202,190,John Wilson,Laptop,1,2024-07-08,Montreal,850,850
14203,1441,Emma Williams,Smartphone,3,2024-08-20,Montreal,600,1800
14204,981,Sophia Jones,External Hard Drive,1,2025-01-26,Vancouver,95,95
14205,1699,Sophia Smith,Monitor,3,2024-06-17,Ottawa,300,900
14206,1716,Sophia Williams,Bluetooth Speaker,3,2025-03-18,Montreal,150,450
14207,546,Mary Miller,Bluetooth Speaker,1,2024-06-16,Ottawa,150,150
14208,41,Mary Jones,Monitor,4,2024-08-18,Ottawa,300,1200
14209,307,Mary Brown,External Hard Drive,3,2024-05-29,Calgary,95,285
14210,943,Linda Smith,Keyboard,1,2025-10-25,Montreal,45,45
14211,338,Linda Brown,Printer,2,2025-07-03,Montreal,180,360
14212,1338,James Johnson,Keyboard,4,2025-01-20,Toronto,45,180
14213,1099,Linda Garcia,Smartphone,2,2025-01-15,Ottawa,600,1200
14214,953,John Wilson,Monitor,3,2024-10-01,Vancouver,300,900
14215,279,David Jones,Printer,2,2025-09-08,Calgary,180,360
14216,1200,David Miller,Keyboard,1,2024-03-02,Toronto,45,45
14217,896,Mary Miller,Smartphone,4,2025-04-11,Calgary,600,2400
14218,1686,Sarah Garcia,Headphones,3,2025-06-11,Vancouver,120,360
14219,273,Daniel Wilson,Mouse,1,2024-05-29,Toronto,30,30
14220,837,Sophia Brown,Printer,4,2024-05-21,Calgary,180,720
14221,620,Emma Williams,Smartwatch,3,2024-04-25,Vancouver,200,600
14222,1675,John Wilson,Printer,3,2024-03-05,Toronto,180,540
14223,862,David Miller,Smartphone,3,2025-03-04,Vancouver,600,1800
14224,1807,Alex Taylor,Bluetooth Speaker,3,2024-11-05,Toronto,150,450
14225,1883,Sophia Davis,Smartphone,2,2025-12-06,Montreal,600,1200
14226,931,John Taylor,Laptop,2,2025-03-05,Montreal,850,1700
14227,289,David Taylor,Bluetooth Speaker,2,2024-06-09,Calgary,150,300
14228,724,Daniel Miller,Smartphone,3,2024-11-01,Ottawa,600,1800
14229,893,Sophia Taylor,Keyboard,2,2024-12-26,Ottawa,45,90
14230,272,John Taylor,Mouse,4,2024-10-04,Vancouver,30,120
14231,1954,James Brown,Smartphone,3,2024-10-22,Toronto,600,1800
14232,1090,Daniel Miller,Keyboard,4,2025-07-04,Montreal,45,180
14233,483,David Garcia,Smartwatch,4,2024-06-17,Ottawa,200,800
14234,936,Sophia Brown,Laptop,2,2025-04-03,Montreal,850,1700
14235,248,Mary Johnson,Headphones,3,2025-08-02,Vancouver,120,360
14236,156,David Taylor,Laptop,2,2024-01-07,Vancouver,850,1700
14237,1071,James Garcia,Bluetooth Speaker,2,2025-08-19,Toronto,150,300
14238,1959,Emma Garcia,Mouse,2,2025-12-11,Ottawa,30,60
14239,454,Sophia Taylor,Laptop,3,2024-05-11,Vancouver,850,2550
14240,201,Alex Johnson,Printer,3,2025-08-10,Vancouver,180,540
14241,1684,Sarah Smith,Headphones,2,2024-12-12,Montreal,120,240
14242,124,Alex Wilson,Bluetooth Speaker,4,2025-12-21,Calgary,150,600
14243,1,James Davis,Printer,4,2025-08-18,Ottawa,180,720
14244,968,John Davis,Bluetooth Speaker,3,2024-09-09,Toronto,150,450
14245,1783,Emma Davis,Printer,1,2025-02-13,Toronto,180,180
14246,855,Sarah Davis,External Hard Drive,2,2025-06-26,Montreal,95,190
14247,640,Sophia Brown,Mouse,2,2024-12-20,Toronto,30,60
14248,191,Emma Johnson,Keyboard,1,2025-12-13,Vancouver,45,45
14249,1603,James Jones,Laptop,3,2025-07-17,Ottawa,850,2550
14250,516,David Jones,Smartwatch,4,2025-01-02,Toronto,200,800
14251,442,James Wilson,Printer,3,2025-08-06,Ottawa,180,540
14252,1945,Sophia Miller,External Hard Drive,4,2025-05-25,Toronto,95,380
14253,1839,James Wilson,Mouse,4,2025-06-16,Calgary,30,120
14254,1830,Linda Smith,Smartwatch,3,2025-06-11,Calgary,200,600
14255,143,Sarah Garcia,Laptop,2,2025-06-11,Ottawa,850,1700
14256,1215,James Brown,External Hard Drive,2,2025-02-05,Calgary,95,190
14257,533,Emma Brown,Smartwatch,2,2024-06-23,Calgary,200,400
14258,227,Alex Smith,Headphones,4,2024-03-18,Vancouver,120,480
14259,1337,Emma Smith,Monitor,2,2025-03-15,Toronto,300,600
14260,1653,Linda Smith,Bluetooth Speaker,4,2025-07-02,Calgary,150,600
14261,949,David Williams,Bluetooth Speaker,2,2024-08-19,Ottawa,150,300
14262,1326,David Davis,Smartphone,3,2025-02-03,Vancouver,600,1800
14263,1678,Linda Wilson,Headphones,1,2024-07-31,Calgary,120,120
14264,460,Linda Wilson,Monitor,4,2024-07-11,Ottawa,300,1200
14265,1425,Sarah Smith,Smartphone,3,2025-07-25,Toronto,600,1800
14266,551,John Taylor,Smartwatch,4,2025-12-01,Calgary,200,800
14267,393,James Brown,Smartphone,4,2024-09-23,Ottawa,600,2400
14268,1891,Mary Miller,Printer,3,2024-05-05,Ottawa,180,540
14269,1788,Linda Davis,Headphones,2,2025-12-15,Montreal,120,240
14270,845,David Garcia,External Hard Drive,4,2025-01-16,Ottawa,95,380
14271,1231,James Johnson,External Hard Drive,1,2025-06-27,Montreal,95,95
14272,210,John Wilson,Monitor,1,2025-05-16,Toronto,300,300
14273,1139,David Jones,Laptop,3,2025-02-06,Toronto,850,2550
14274,1761,Emma Williams,External Hard Drive,1,2024-09-17,Vancouver,95,95
